query_id,source_id,board_index,crop_x,crop_y,crop_w,crop_h,crop_x1,crop_y1,long_side,short_side,aspect,query_rotation_deg,expected_alignment_angle_deg,source_width,source_height,aged_query_path,ground_truth_mask_path
log8_board6,log8,6,2956,1676,1139,367,4095,2043,1139,367,3.10354223,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log8_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log8_board6.png
log8_board7,log8,7,1550,1531,339,964,1889,2495,964,339,2.84365782,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log8_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log8_board7.png
log8_board8,log8,8,3313,841,467,1068,3780,1909,1068,467,2.28693790,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log8_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log8_board8.png
log8_board9,log8,9,2748,2131,1144,287,3892,2418,1144,287,3.98606272,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log8_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log8_board9.png
log8_board10,log8,10,2283,2612,1173,322,3456,2934,1173,322,3.64285714,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log8_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log8_board10.png
log9_board1,log9,1,2953,1254,232,816,3185,2070,816,232,3.51724138,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board1.png
log9_board2,log9,2,2295,1830,788,295,3083,2125,788,295,2.67118644,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board2.png
log9_board3,log9,3,2484,1515,810,294,3294,1809,810,294,2.75510204,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board3.png
log9_board4,log9,4,2173,1867,715,315,2888,2182,715,315,2.26984127,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board4.png
log9_board5,log9,5,2403,2539,731,319,3134,2858,731,319,2.29153605,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board5.png
log9_board6,log9,6,1831,2143,674,320,2505,2463,674,320,2.10625000,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board6.png
log9_board7,log9,7,1730,1972,718,345,2448,2317,718,345,2.08115942,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board7.png
log9_board8,log9,8,2258,2109,634,247,2892,2356,634,247,2.56680162,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board8.png
log9_board9,log9,9,3163,1821,274,763,3437,2584,763,274,2.78467153,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board9.png
log9_board10,log9,10,2278,1644,180,649,2458,2293,649,180,3.60555556,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log9_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log9_board10.png
log11_board1,log11,1,2726,1493,1337,383,4063,1876,1337,383,3.49086162,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board1.png
log11_board2,log11,2,1824,756,367,1338,2191,2094,1338,367,3.64577657,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board2.png
log11_board3,log11,3,3381,352,513,1187,3894,1539,1187,513,2.31384016,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board3.png
log11_board4,log11,4,2626,1952,1238,496,3864,2448,1238,496,2.49596774,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board4.png
log11_board5,log11,5,1706,1807,1054,448,2760,2255,1054,448,2.35267857,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board5.png
log11_board6,log11,6,2114,1342,392,1201,2506,2543,1201,392,3.06377551,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board6.png
log11_board7,log11,7,2901,1767,336,1175,3237,2942,1175,336,3.49702381,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board7.png
log11_board8,log11,8,1860,974,384,1239,2244,2213,1239,384,3.22656250,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board8.png
log11_board9,log11,9,2812,620,1122,484,3934,1104,1122,484,2.31818182,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board9.png
log11_board10,log11,10,2646,1196,389,1247,3035,2443,1247,389,3.20565553,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log11_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log11_board10.png
log12_board1,log12,1,2377,2063,192,730,2569,2793,730,192,3.80208333,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board1.png
log12_board2,log12,2,2809,2073,709,184,3518,2257,709,184,3.85326087,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board2.png
log12_board3,log12,3,2182,2393,846,232,3028,2625,846,232,3.64655172,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board3.png
log12_board4,log12,4,2780,1339,741,285,3521,1624,741,285,2.60000000,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board4.png
log12_board5,log12,5,2445,1815,843,243,3288,2058,843,243,3.46913580,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board5.png
log12_board6,log12,6,2195,2145,902,424,3097,2569,902,424,2.12735849,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board6.png
log12_board7,log12,7,2329,1287,276,870,2605,2157,870,276,3.15217391,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board7.png
log12_board8,log12,8,3556,1743,227,866,3783,2609,866,227,3.81497797,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board8.png
log12_board9,log12,9,2646,1811,797,226,3443,2037,797,226,3.52654867,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board9.png
log12_board10,log12,10,2306,1738,699,281,3005,2019,699,281,2.48754448,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log12_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log12_board10.png
log13_board1,log13,1,2933,1922,272,750,3205,2672,750,272,2.75735294,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board1.png
log13_board2,log13,2,2305,1835,924,250,3229,2085,924,250,3.69600000,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board2.png
log13_board3,log13,3,2949,2198,821,256,3770,2454,821,256,3.20703125,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board3.png
log13_board4,log13,4,3167,1738,302,976,3469,2714,976,302,3.23178808,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board4.png
log13_board5,log13,5,2822,1518,348,993,3170,2511,993,348,2.85344828,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board5.png
log13_board6,log13,6,2624,1286,353,837,2977,2123,837,353,2.37110482,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board6.png
log13_board7,log13,7,2872,2026,944,252,3816,2278,944,252,3.74603175,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board7.png
log13_board8,log13,8,2640,2362,761,243,3401,2605,761,243,3.13168724,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board8.png
log13_board9,log13,9,2546,1628,939,267,3485,1895,939,267,3.51685393,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board9.png
log13_board10,log13,10,2092,1484,753,307,2845,1791,753,307,2.45276873,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log13_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log13_board10.png
log14_board1,log14,1,2240,1020,1145,403,3385,1423,1145,403,2.84119107,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board1.png
log14_board2,log14,2,2515,1415,1193,377,3708,1792,1193,377,3.16445623,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board2.png
log14_board3,log14,3,1894,1862,375,1008,2269,2870,1008,375,2.68800000,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board3.png
log14_board4,log14,4,1509,828,382,1211,1891,2039,1211,382,3.17015707,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board4.png
log14_board5,log14,5,2918,841,341,1148,3259,1989,1148,341,3.36656891,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board5.png
log14_board6,log14,6,1566,837,334,1258,1900,2095,1258,334,3.76646707,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board6.png
log14_board7,log14,7,1778,1108,359,1013,2137,2121,1013,359,2.82172702,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log14_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log14_board7.png
